,T0,T1,T2,u0,u1,u2,Ta0,Ta1,Ta2,y
222,0.58642435,0.567680642,0.539735445,0.559736692,0.557763891,0.559606114,0.37,0.3625,0.355,0.168188011
223,0.620061952,0.58642435,0.567680642,0.551980071,0.559736692,0.557763891,0.365,0.37,0.3625,0.202136195
224,0.660489191,0.620061952,0.58642435,0.538394073,0.551980071,0.559736692,0.36,0.365,0.37,0.187986869
225,0.698086565,0.660489191,0.620061952,0.524212873,0.538394073,0.551980071,0.355,0.36,0.365,0.178612075
226,0.73380898,0.698086565,0.660489191,0.509036655,0.524212873,0.538394073,0.35,0.355,0.36,0.11431925
227,0.75667283,0.73380898,0.698086565,0.499376688,0.509036655,0.524212873,0.355833333,0.35,0.355,0.180016808
228,0.792676192,0.75667283,0.73380898,0.480781792,0.499376688,0.509036655,0.361666667,0.355833333,0.35,0.106674239
229,0.814011039,0.792676192,0.75667283,0.468743342,0.480781792,0.499376688,0.3675,0.361666667,0.355833333,-0.016920712
230,0.810626897,0.814011039,0.792676192,0.469939034,0.468743342,0.480781792,0.373333333,0.3675,0.361666667,-0.020159552
231,0.806594987,0.810626897,0.814011039,0.471700599,0.469939034,0.468743342,0.38,0.373333333,0.3675,0.076608995
232,0.821916786,0.806594987,0.810626897,0.462396494,0.471700599,0.469939034,0.386666667,0.38,0.373333333,0.040345615
233,0.829985909,0.821916786,0.806594987,0.456471907,0.462396494,0.471700599,0.393333333,0.386666667,0.38,0.040559884
234,0.838097886,0.829985909,0.821916786,0.450074036,0.456471907,0.462396494,0.4,0.393333333,0.386666667,0.070026587
235,0.852103203,0.838097886,0.829985909,0.439787719,0.450074036,0.456471907,0.409166667,0.4,0.393333333,0.101050943
236,0.872313391,0.852103203,0.838097886,0.42510382,0.439787719,0.450074036,0.418333333,0.409166667,0.4,0.044592759
237,0.881231943,0.872313391,0.852103203,0.415883921,0.42510382,0.439787719,0.4275,0.418333333,0.409166667,0.072473595
238,0.895726662,0.881231943,0.872313391,0.402915782,0.415883921,0.42510382,0.436666667,0.4275,0.418333333,0.030924647
239,0.901911592,0.895726662,0.881231943,0.393989759,0.402915782,0.415883921,0.456666667,0.436666667,0.4275,-0.029441193
240,0.896023353,0.901911592,0.895726662,0.391762809,0.393989759,0.402915782,0.476666667,0.456666667,0.436666667,0.051707526
241,0.906364858,0.896023353,0.901911592,0.380395634,0.391762809,0.393989759,0.496666667,0.476666667,0.456666667,-0.009521938
242,0.904460471,0.906364858,0.896023353,0.375597368,0.380395634,0.391762809,0.516666667,0.496666667,0.476666667,0.064879678
243,0.917436406,0.904460471,0.906364858,0.362224713,0.375597368,0.380395634,0.518333333,0.516666667,0.496666667,0.043513987
244,0.926139204,0.917436406,0.904460471,0.350623836,0.362224713,0.375597368,0.52,0.518333333,0.516666667,-0.039020045
245,0.918335195,0.926139204,0.917436406,0.348168441,0.350623836,0.362224713,0.521666667,0.52,0.518333333,0.075634379
246,0.933462071,0.918335195,0.926139204,0.332770253,0.348168441,0.350623836,0.523333333,0.521666667,0.52,0.020308727
247,0.937523816,0.933462071,0.918335195,0.322986342,0.332770253,0.348168441,0.521666667,0.523333333,0.521666667,0.035391882
248,0.944602193,0.937523816,0.933462071,0.311217077,0.322986342,0.332770253,0.52,0.521666667,0.523333333,0.004593681
249,0.945520929,0.944602193,0.937523816,0.302647692,0.311217077,0.322986342,0.518333333,0.52,0.521666667,0.091483183
250,0.963817565,0.945520929,0.944602193,0.283890158,0.302647692,0.311217077,0.516666667,0.518333333,0.52,-0.041385655
251,0.955540434,0.963817565,0.945520929,0.279617509,0.283890158,0.302647692,0.4975,0.516666667,0.518333333,0.02236792
252,0.960014018,0.955540434,0.963817565,0.268366783,0.279617509,0.283890158,0.478333333,0.4975,0.516666667,0.032133696
253,0.966440758,0.960014018,0.955540434,0.255728184,0.268366783,0.279617509,0.459166667,0.478333333,0.4975,-0.082315011
254,0.949977755,0.966440758,0.960014018,0.256084893,0.255728184,0.268366783,0.44,0.459166667,0.478333333,-0.049701821
255,0.940037391,0.949977755,0.966440758,0.253551341,0.256084893,0.255728184,0.42,0.44,0.459166667,0.070609277
256,0.954159247,0.940037391,0.949977755,0.237533737,0.253551341,0.256084893,0.4,0.42,0.44,-0.000122098
257,0.954134827,0.954159247,0.940037391,0.228983579,0.237533737,0.253551341,0.38,0.4,0.42,0.007427343
258,0.955620296,0.954134827,0.954159247,0.21955401,0.228983579,0.237533737,0.36,0.38,0.4,-0.018077439
259,0.952004808,0.955620296,0.954134827,0.213017473,0.21955401,0.228983579,0.354166667,0.36,0.38,0.018552825
260,0.955715373,0.952004808,0.955620296,0.202408265,0.213017473,0.21955401,0.348333333,0.354166667,0.36,-0.028432372
261,0.950028898,0.955715373,0.952004808,0.197074521,0.202408265,0.213017473,0.3425,0.348333333,0.354166667,-0.043890326
262,0.941250833,0.950028898,0.955715373,0,0.197074521,0.202408265,0.336666667,0.3425,0.348333333,-0.067262851
263,0.927798263,0.941250833,0.950028898,0,0,0.197074521,0.336666667,0.336666667,0.3425,-0.156955658
264,0.896407131,0.927798263,0.941250833,0,0,0,0.336666667,0.336666667,0.336666667,-0.135798811
265,0.869247369,0.896407131,0.927798263,0,0,0,0.336666667,0.336666667,0.336666667,-0.240152274
266,0.821216914,0.869247369,0.896407131,0,0,0,0.336666667,0.336666667,0.336666667,-0.131173638
267,0.794982187,0.821216914,0.869247369,0,0,0,0.331666667,0.336666667,0.336666667,-0.237830859
268,0.747416015,0.794982187,0.821216914,0,0,0,0.326666667,0.331666667,0.336666667,-0.180489721
269,0.711318071,0.747416015,0.794982187,0,0,0,0.321666667,0.326666667,0.331666667,-0.18583584
270,0.674150903,0.711318071,0.747416015,0,0,0,0.316666667,0.321666667,0.326666667,-0.170449009
271,0.640061101,0.674150903,0.711318071,0,0,0,0.311666667,0.316666667,0.321666667,-0.190219399
272,0.602017221,0.640061101,0.674150903,0,0,0,0.306666667,0.311666667,0.316666667,-0.184799825
273,0.565057256,0.602017221,0.640061101,0,0,0,0.301666667,0.306666667,0.311666667,-0.128221406
274,0.539412975,0.565057256,0.602017221,0,0,0,0.296666667,0.301666667,0.306666667,-0.077861174
275,0.52384074,0.539412975,0.565057256,0,0,0,0.295833333,0.296666667,0.301666667,-0.070756916
276,0.509689357,0.52384074,0.539412975,0,0,0,0.295,0.295833333,0.296666667,-0.171671827
277,0.475354991,0.509689357,0.52384074,0,0,0,0.294166667,0.295,0.295833333,-0.064480235
278,0.462458944,0.475354991,0.509689357,0,0,0,0.293333333,0.294166667,0.295,-0.039113501
279,0.454636244,0.462458944,0.475354991,0,0,0,0.2925,0.293333333,0.294166667,-0.123738097
280,0.429888625,0.454636244,0.462458944,0.011283569,0,0,0.291666667,0.2925,0.293333333,0.026209322
281,0.435130489,0.429888625,0.454636244,0,0.011283569,0,0.290833333,0.291666667,0.2925,-0.075842297
282,0.41996203,0.435130489,0.429888625,0,0,0.011283569,0.29,0.290833333,0.291666667,-0.077443026
283,0.404473425,0.41996203,0.435130489,0.001374816,0,0,0.29,0.29,0.290833333,-0.110794547
284,0.382314515,0.404473425,0.41996203,0,0.001374816,0,0.29,0.29,0.29,-0.184503719
285,0.345413771,0.382314515,0.404473425,0.012330514,0,0.001374816,0.29,0.29,0.29,-0.144439421
286,0.316525887,0.345413771,0.382314515,0.009992126,0.012330514,0,0.29,0.29,0.29,-0.098711832
287,0.296783521,0.316525887,0.345413771,0.003923735,0.009992126,0.012330514,0.288333333,0.29,0.29,-0.083466546
288,0.280090212,0.296783521,0.316525887,0,0.003923735,0.009992126,0.286666667,0.288333333,0.29,-0.058024001
289,0.268485411,0.280090212,0.296783521,0.003620636,0,0.003923735,0.285,0.286666667,0.288333333,-0.077270636
290,0.253031284,0.268485411,0.280090212,0,0.003620636,0,0.283333333,0.285,0.286666667,-0.085352491
291,0.235960786,0.253031284,0.268485411,0.007203298,0,0.003620636,0.294166667,0.283333333,0.285,-0.080707333
292,0.219819319,0.235960786,0.253031284,0.003510221,0.007203298,0,0.305,0.294166667,0.283333333,-0.124636255
293,0.194892068,0.219819319,0.235960786,0.005838933,0.003510221,0.007203298,0.315833333,0.305,0.294166667,-0.058151769
294,0.183261714,0.194892068,0.219819319,0.001795969,0.005838933,0.003510221,0.326666667,0.315833333,0.305,-0.177718189
295,0.147718077,0.183261714,0.194892068,0.012348551,0.001795969,0.005838933,0.326666667,0.326666667,0.315833333,-0.08378994
296,0.130960089,0.147718077,0.183261714,0.013917484,0.012348551,0.001795969,0.326666667,0.326666667,0.326666667,-0.065477079
297,0.117864673,0.130960089,0.147718077,0.014280916,0.013917484,0.012348551,0.326666667,0.326666667,0.326666667,-0.08332618
298,0.101199437,0.117864673,0.130960089,0.017454267,0.014280916,0.013917484,0.326666667,0.326666667,0.326666667,-0.024170299
299,0.096365377,0.101199437,0.117864673,0.014651944,0.017454267,0.014280916,0.3275,0.326666667,0.326666667,0.02510917
300,0.101387211,0.096365377,0.101199437,0.006368909,0.014651944,0.017454267,0.328333333,0.3275,0.326666667,-0.065255411
301,0.088336129,0.101387211,0.096365377,0.008349417,0.006368909,0.014651944,0.329166667,0.328333333,0.3275,-0.105685454
302,0.067199038,0.088336129,0.101387211,0.015771824,0.008349417,0.006368909,0.33,0.329166667,0.328333333,-0.031258896
303,0.060947259,0.067199038,0.088336129,0.074018749,0.015771824,0.008349417,0.339166667,0.33,0.329166667,0.014891186
304,0.063925496,0.060947259,0.067199038,0.132784374,0.074018749,0.015771824,0.348333333,0.339166667,0.33,0.060570572
305,0.07603961,0.063925496,0.060947259,0.191610835,0.132784374,0.074018749,0.3575,0.348333333,0.339166667,0.011384746
306,0.078316559,0.07603961,0.063925496,0.261058192,0.191610835,0.132784374,0.366666667,0.3575,0.348333333,0.111159244
307,0.100548408,0.078316559,0.07603961,0.324294249,0.261058192,0.191610835,0.371666667,0.366666667,0.3575,0.197565001
308,0.140061408,0.100548408,0.078316559,0.381770088,0.324294249,0.261058192,0.376666667,0.371666667,0.366666667,0.228328427
309,0.185727094,0.140061408,0.100548408,0.439017248,0.381770088,0.324294249,0.381666667,0.376666667,0.371666667,0.338364428
310,0.253399979,0.185727094,0.140061408,0.486445449,0.439017248,0.381770088,0.386666667,0.381666667,0.376666667,0.241178817
311,0.301635743,0.253399979,0.185727094,0.488674588,0.486445449,0.439017248,0.384166667,0.386666667,0.381666667,0.342186578
312,0.370073058,0.301635743,0.253399979,0.476439724,0.488674588,0.486445449,0.381666667,0.384166667,0.386666667,0.311763083
313,0.432425675,0.370073058,0.301635743,0.463952194,0.476439724,0.488674588,0.379166667,0.381666667,0.384166667,0.250004928
314,0.482426661,0.432425675,0.370073058,0.455205748,0.463952194,0.476439724,0.376666667,0.379166667,0.381666667,0.246426501
315,0.531711961,0.482426661,0.432425675,0.444098953,0.455205748,0.463952194,0.375833333,0.376666667,0.379166667,0.215715101
316,0.574854981,0.531711961,0.482426661,0.433837082,0.444098953,0.455205748,0.375,0.375833333,0.376666667,0.147092864
317,0.604273554,0.574854981,0.531711961,0.429184305,0.433837082,0.444098953,0.374166667,0.375,0.375833333,0.259347488
318,0.656143052,0.604273554,0.574854981,0.409800789,0.429184305,0.433837082,0.373333333,0.374166667,0.375,0.200977638
319,0.696338579,0.656143052,0.604273554,0.394345451,0.409800789,0.429184305,0.348333333,0.373333333,0.374166667,0.100329994
320,0.716404578,0.696338579,0.656143052,0.388399253,0.394345451,0.409800789,0.323333333,0.348333333,0.373333333,0.079812111
321,0.732367,0.716404578,0.696338579,0.38373203,0.388399253,0.394345451,0.298333333,0.323333333,0.348333333,0.081207467
322,0.748608494,0.732367,0.716404578,0.378015214,0.38373203,0.388399253,0.273333333,0.298333333,0.323333333,0.079352869
323,0.764479067,0.748608494,0.732367,0.371612463,0.378015214,0.38373203,0.27,0.273333333,0.298333333,0.019903999
324,0.768459867,0.764479067,0.748608494,0.371263715,0.371612463,0.378015214,0.266666667,0.27,0.273333333,0.007216272
325,0.769903122,0.768459867,0.764479067,0.372174047,0.371263715,0.371612463,0.263333333,0.266666667,0.27,0.006942754
326,0.771291672,0.769903122,0.768459867,0.373036107,0.372174047,0.371263715,0.26,0.263333333,0.266666667,0.090034094
327,0.789298491,0.771291672,0.769903122,0.364127037,0.373036107,0.372174047,0.261666667,0.26,0.263333333,0.077912615
328,0.804881014,0.789298491,0.771291672,0.35563176,0.364127037,0.373036107,0.263333333,0.261666667,0.26,0.095305388
329,0.823942092,0.804881014,0.789298491,0.344241631,0.35563176,0.364127037,0.265,0.263333333,0.261666667,0.104512167
330,0.844844525,0.823942092,0.804881014,0.330718428,0.344241631,0.35563176,0.266666667,0.265,0.263333333,0.064676596
331,0.857779844,0.844844525,0.823942092,0.320681463,0.330718428,0.344241631,0.265833333,0.266666667,0.265,0.053993576
332,0.86857856,0.857779844,0.844844525,0.311172221,0.320681463,0.330718428,0.265,0.265833333,0.266666667,-0.007907742
333,0.866997011,0.86857856,0.857779844,0.308284871,0.311172221,0.320681463,0.264166667,0.265,0.265833333,0.024665001
334,0.871930012,0.866997011,0.86857856,0.301685231,0.308284871,0.311172221,0.263333333,0.264166667,0.265,0.037780838
335,0.879486179,0.871930012,0.866997011,0.293281355,0.301685231,0.308284871,0.271666667,0.263333333,0.264166667,0.057016318
336,0.890889443,0.879486179,0.871930012,0.282213552,0.293281355,0.301685231,0.28,0.271666667,0.263333333,-0.060969505
337,0.878695542,0.890889443,0.879486179,0.284277248,0.282213552,0.293281355,0.288333333,0.28,0.271666667,-0.023490385
338,0.873997465,0.878695542,0.890889443,0.282645818,0.284277248,0.282213552,0.296666667,0.288333333,0.28,0.006489212
339,0.875295307,0.873997465,0.878695542,0.277777773,0.282645818,0.284277248,0.3,0.296666667,0.288333333,0.013021583
340,0.877899624,0.875295307,0.873997465,0.272075516,0.277777773,0.282645818,0.303333333,0.3,0.296666667,-0.110929165
341,0.855713791,0.877899624,0.875295307,0.280689495,0.272075516,0.277777773,0.306666667,0.303333333,0.3,0.043071761
342,0.864328143,0.855713791,0.877899624,0.272569246,0.280689495,0.272075516,0.31,0.306666667,0.303333333,-0.022887953
343,0.859750552,0.864328143,0.855713791,0.271665721,0.272569246,0.280689495,0.314166667,0.31,0.306666667,0.003742898
344,0.860499132,0.859750552,0.864328143,0.267909575,0.271665721,0.272569246,0.318333333,0.314166667,0.31,0.039828886
345,0.868464909,0.860499132,0.859750552,0.259901808,0.267909575,0.271665721,0.3225,0.318333333,0.314166667,0.043581264
346,0.877181162,0.868464909,0.860499132,0.251013721,0.259901808,0.267909575,0.326666667,0.3225,0.318333333,-0.03762944
347,0.869655274,0.877181162,0.868464909,0.25111598,0.251013721,0.259901808,0.321666667,0.326666667,0.3225,0.016630944
348,0.872981463,0.869655274,0.877181162,0.245305966,0.25111598,0.251013721,0.316666667,0.321666667,0.326666667,-0.063581548
349,0.860265153,0.872981463,0.869655274,0.248669288,0.245305966,0.25111598,0.311666667,0.316666667,0.321666667,0.096589785
350,0.87958311,0.860265153,0.872981463,0.234052415,0.248669288,0.245305966,0.306666667,0.311666667,0.316666667,-0.015494732
351,0.876484164,0.87958311,0.860265153,0.23143885,0.234052415,0.248669288,0.300833333,0.306666667,0.311666667,-0.003057342
352,0.875872695,0.876484164,0.87958311,0.22754642,0.23143885,0.234052415,0.295,0.300833333,0.306666667,-0.041404455
353,0.867591804,0.875872695,0.876484164,0.22816179,0.22754642,0.23143885,0.289166667,0.295,0.300833333,-0.022041829
354,0.863183439,0.867591804,0.875872695,0.226978236,0.22816179,0.22754642,0.283333333,0.289166667,0.295,0.040199556
355,0.87122335,0.863183439,0.867591804,0.218778097,0.226978236,0.22816179,0.284166667,0.283333333,0.289166667,-0.076883877
356,0.855846574,0.87122335,0.863183439,0.22379103,0.218778097,0.226978236,0.285,0.284166667,0.283333333,-0.058971784
357,0.844052217,0.855846574,0.87122335,0.227568484,0.22379103,0.218778097,0.285833333,0.285,0.284166667,0.107218381
358,0.865495894,0.844052217,0.855846574,0,0.227568484,0.22379103,0.286666667,0.285833333,0.285,-0.069528323
359,0.851590229,0.865495894,0.844052217,0,0,0.227568484,0.28,0.286666667,0.285833333,-0.150337112
360,0.821522807,0.851590229,0.865495894,0,0,0,0.273333333,0.28,0.286666667,-0.249306741
361,0.771661459,0.821522807,0.851590229,0,0,0,0.266666667,0.273333333,0.28,-0.212048892
362,0.72925168,0.771661459,0.821522807,0,0,0,0.26,0.266666667,0.273333333,-0.169475438
363,0.695356593,0.72925168,0.771661459,0,0,0,0.259166667,0.26,0.266666667,-0.146985797
364,0.665959433,0.695356593,0.72925168,0,0,0,0.258333333,0.259166667,0.26,-0.147823353
365,0.636394762,0.665959433,0.695356593,0,0,0,0.2575,0.258333333,0.259166667,-0.15278588
366,0.605837587,0.636394762,0.665959433,0,0,0,0.256666667,0.2575,0.258333333,-0.215636615
367,0.562710264,0.605837587,0.636394762,0,0,0,0.250833333,0.256666667,0.2575,-0.182737646
368,0.526162734,0.562710264,0.605837587,0,0,0,0.245,0.250833333,0.256666667,-0.073701977
369,0.511422339,0.526162734,0.562710264,0,0,0,0.239166667,0.245,0.250833333,-0.148670782
370,0.481688182,0.511422339,0.526162734,0,0,0,0.233333333,0.239166667,0.245,-0.081881083
371,0.465311966,0.481688182,0.511422339,0,0,0,0.238333333,0.233333333,0.239166667,-0.169407592
372,0.431430447,0.465311966,0.481688182,0,0,0,0.243333333,0.238333333,0.233333333,-0.146875934
373,0.402055261,0.431430447,0.465311966,0.003412679,0,0,0.248333333,0.243333333,0.238333333,-0.113700421
374,0.379315176,0.402055261,0.431430447,0,0.003412679,0,0.253333333,0.248333333,0.243333333,-0.109405712
375,0.357434034,0.379315176,0.402055261,0.006497515,0,0.003412679,0.2525,0.253333333,0.248333333,-0.10927801
376,0.335578432,0.357434034,0.379315176,0,0.006497515,0,0.251666667,0.2525,0.253333333,-0.097484538
377,0.316081524,0.335578432,0.357434034,0.010220785,0,0.006497515,0.250833333,0.251666667,0.2525,-0.081947109
378,0.299692102,0.316081524,0.335578432,0.002221197,0.010220785,0,0.25,0.250833333,0.251666667,-0.016331194
379,0.296425864,0.299692102,0.316081524,0,0.002221197,0.010220785,0.2375,0.25,0.250833333,-0.124547442
380,0.271516375,0.296425864,0.299692102,0.001315546,0,0.002221197,0.225,0.2375,0.25,-0.074123126
381,0.25669175,0.271516375,0.296425864,0,0.001315546,0,0.2125,0.225,0.2375,-0.049739822
382,0.246743786,0.25669175,0.271516375,0.000405648,0,0.001315546,0.2,0.2125,0.225,-0.084595657
383,0.229824654,0.246743786,0.25669175,0,0.000405648,0,0.188333333,0.2,0.2125,-0.08965862
384,0.211892931,0.229824654,0.246743786,0.006529222,0,0.000405648,0.176666667,0.188333333,0.2,-0.196899431
385,0.172513044,0.211892931,0.229824654,0.017728993,0.006529222,0,0.165,0.176666667,0.188333333,-0.094040927
386,0.153704859,0.172513044,0.211892931,0.019116376,0.017728993,0.006529222,0.153333333,0.165,0.176666667,-0.112103219
387,0.131284215,0.153704859,0.172513044,0.023655926,0.019116376,0.017728993,0.140833333,0.153333333,0.165,0.013820778
388,0.134048371,0.131284215,0.153704859,0.014749935,0.023655926,0.019116376,0.128333333,0.140833333,0.153333333,-0.124975288
