x0,x1,y
0.1041192465587053,0.2710659759062267,-0.18716680118850626
-0.08304755462980094,0.1041192465587053,-0.20750614906101783
-0.2905537036908188,-0.08304755462980094,-0.2257147599326108
-0.5162684636234296,-0.2905537036908188,-0.2387386386909166
-0.7550071023143462,-0.5162684636234296,-0.24237454919449875
-0.997381651508845,-0.7550071023143462,-0.23329755373745154
-1.2306792052462965,-0.997381651508845,-0.21016674049105077
-1.4408459457373473,-1.2306792052462965,-0.17561619929297145
-1.6164621450303187,-1.4408459457373473,-0.13500051999001794
-1.7514626650203367,-1.6164621450303187,-0.09380360513879293
-1.8452662701591296,-1.7514626650203367,-0.0574202083040567
-1.9026864784631863,-1.8452662701591296,-0.02788683933779068
-1.930573317800977,-1.9026864784631863,-0.004621215892107955
-1.935194533693085,-1.930573317800977,0.012996788479747057
-1.9221977452133379,-1.935194533693085,0.02622018675870441
-1.8959775584546334,-1.9221977452133379,0.03643173831322022
-1.8595458201414132,-1.8959775584546334,0.04436646602973049
-1.8151793541116827,-1.8595458201414132,0.05084896636699887
-1.7643303877446839,-1.8151793541116827,0.056412978387557544
-1.7079174093571263,-1.7643303877446839,0.061407169770221204
-1.6465102395869051,-1.7079174093571263,0.06616678308979584
-1.5803434564971093,-1.6465102395869051,0.07091866496296073
-1.5094247915341485,-1.5803434564971093,0.07583116130172529
-1.4335936302324233,-1.5094247915341485,0.08107200144997195
-1.3525216287824513,-1.4335936302324233,0.08662023109284966
-1.2659013976896016,-1.3525216287824513,0.09278182010877467
-1.173119577580827,-1.2659013976896016,0.10009697077258162
-1.0730226068082453,-1.173119577580827,0.10868801813862028
-0.9643345886696251,-1.0730226068082453,0.1186747858245576
-0.8456598028450675,-0.9643345886696251,0.1301770974480596
-0.7154827053970079,-0.8456598028450675,0.14331477662679226
-0.5721679287702156,-0.7154827053970079,0.15820764697842515
-0.41396028179179045,-0.5721679287702156,0.17497553212061945
-0.238984749671171,-0.41396028179179045,0.193646111872471
-0.045338637798699996,-0.238984749671171,0.21343531516460212
0.16809667736590211,-0.045338637798699996,0.2325354866243758
0.4006321639902779,0.16809667736590211,0.24725886614336068
0.6478910301336386,0.4006321639902779,0.2537059102985141
0.9015969404321527,0.6478910301336386,0.24801829597234137
1.149615236404494,0.9015969404321527,0.2268224700295629
1.376437706434057,1.149615236404494,0.1926128458099361
1.569050552243993,1.376437706434057,0.15068992035682904
1.05348833139805,1.1442572211078152,-0.10003065345212381
0.9534576779459263,1.05348833139805,-0.11040409388941574
0.8430535840565105,0.9534576779459263,-0.12230441559499916
0.7207491684615114,0.8430535840565105,-0.13581843535669502
0.5849307331048164,0.7207491684615114,-0.15103295383867432
0.43389777926614204,0.5849307331048164,-0.1680347717051075
0.26586300756103454,0.43389777926614204,-0.18691395342664435
0.0789490541343902,0.26586300756103454,-0.20787327781892617
-0.12892422368453596,0.0789490541343902,-0.22770624902846784
-0.3566304727130038,-0.12892422368453596,-0.24291657834809993
-0.5995470510611037,-0.3566304727130038,-0.25082860802538665
-0.8503756590864904,-0.5995470510611037,-0.24876668030789206
-1.0991423393943824,-0.8503756590864904,-0.23405513744318363
-1.333197476837566,-1.0991423393943824,-0.20405972917485116
-1.5372572060124172,-1.333197476837566,-0.16197100611342652
-1.6992282121258437,-1.5372572060124172,-0.11767155160105958
-1.8168997637269033,-1.6992282121258437,-0.07581813756499312
-1.8927179012918964,-1.8168997637269033,-0.04055847574248106
-1.9332763770343775,-1.8927179012918964,-0.012738800053895272
-1.9460151770882728,-1.9332763770343775,0.008585871071423723
-1.937429306016849,-1.9460151770882728,0.02434215345175894
-1.91308715256509,-1.937429306016849,0.03649826585498195
-1.8765888867101082,-1.91308715256509,0.04612126366281477
-1.8304676230472934,-1.8765888867101082,0.05370602178328987
-1.7767616012640035,-1.8304676230472934,0.06012740549550455
-1.716634195768499,-1.7767616012640035,0.06600114698762782
-1.6506330487808711,-1.716634195768499,0.07159671294136438
-1.5790363358395068,-1.6506330487808711,0.07721437350451543
-1.5018219623349913,-1.5790363358395068,0.08310213477565509
-1.4187198275593362,-1.5018219623349913,0.08946233526776637
-1.3292574922915699,-1.4187198275593362,0.09653796944888438
-1.2327195228426855,-1.3292574922915699,0.10457237210806825
-1.1281471507346172,-1.2327195228426855,0.113808878034378
-1.0143382727002392,-1.1281471507346172,0.12452432908077804
-0.8898139436194612,-1.0143382727002392,0.13708740599918057
-0.7527265376202806,-0.8898139436194612,0.1518124335462795
-0.6009141040740011,-0.7527265376202806,0.16896672629110282
-0.4319473777828983,-0.6009141040740011,0.1887662670797287
-0.2431811107031696,-0.4319473777828983,0.2109339119423831
-0.03224719876078652,-0.2431811107031696,0.23413288119943793
0.2018856824386514,-0.03224719876078652,0.25679508059987466
0.45868076303852606,0.2018856824386514,0.27313362354305076
0.7318143865815768,0.45868076303852606,0.27803695966162334
